Date,Bond_Name,Predicted_Price,Maturity_Date,Coupon
2025-12-26,GOVERNMENT OF INDIA 33071 GOI 19JU53,80.9872169022072,2053-06-19,0.073
2025-12-26,GOVERNMENT OF INDIA 33234 GOI 24JL37,109.81161975631328,2037-07-24,0.0718
2025-12-26,GOVERNMENT OF INDIA 33298 GOI 14AG33,107.06193325853775,2033-08-14,0.0718
2025-12-26,GOVERNMENT OF INDIA 33536 GOI 23OT28,105.34387333421734,2028-10-23,0.0737
2025-12-26,GOVERNMENT OF INDIA 33559 GOI 30OT26,102.59009837778588,2026-10-30,0.0733
2025-12-26,GOVERNMENT OF INDIA 33590 GOI 06NV73,83.56022214810783,2073-11-06,0.0746
2025-12-26,GOVERNMENT OF INDIA 33618 GOI 13NV30,106.13373415394632,2030-11-13,0.0732
2025-12-26,GOVERNMENT OF INDIA 33856 GOI SGRB 23JN54,84.70711029688349,2054-01-23,0.0737
2025-12-26,GOVERNMENT OF INDIA 34208 GOI 08AP34,105.75159217857234,2034-04-08,0.071
2025-12-26,GOVERNMENT OF INDIA 34227 GOI 15AP39,108.99196031175282,2039-04-15,0.0723
2025-12-26,GOVERNMENT OF INDIA 34238 GOI 22AP64,82.50530266492349,2064-04-22,0.0733999999999999
2025-12-26,GOVERNMENT OF INDIA 34509 GOI 27MY27,102.47257878401678,2027-05-27,0.0702
2025-12-26,GOVERNMENT OF INDIA 34539 GOI 03JU29,104.04259044252416,2029-06-03,0.0704
2025-12-26,GOVERNMENT OF INDIA 34587 GOI 18JU31,104.11020261599094,2031-06-18,0.0702
2025-12-26,GOVERNMENT OF INDIA 34732 GOI SGRB 05AG34,105.75453091190911,2034-08-05,0.069
2025-12-26,GOVERNMENT OF INDIA 34733 GOI 05AG54,81.21584005354178,2054-08-05,0.0709
2025-12-26,GOVERNMENT OF INDIA 35031 GOI 07OT34,103.88472802180576,2034-10-07,0.0679
2025-12-26,GOVERNMENT OF INDIA 35152 GOI 18NV39,105.25705371464261,2039-11-18,0.0692
2025-12-26,GOVERNMENT OF INDIA 35168 GOI 25NV74,79.0494789442381,2074-11-25,0.0709
2025-12-26,GOVERNMENT OF INDIA 35297 GOI 02DC34,102.91140787908415,2034-12-02,0.0679
2025-12-26,GOVERNMENT OF INDIA 35323 GOI 09DC27,102.07762838052533,2027-12-09,0.0664
2025-12-26,GOVERNMENT OF INDIA 35342 GOI SGRB 16DC54,77.43018372293827,2054-12-16,0.0698
2025-12-26,GOVERNMENT OF INDIA 35368 GOI 23DC29,102.89326518052344,2029-12-23,0.0675
2025-12-26,GOVERNMENT OF INDIA 35396 GOI 30DC31,105.94794444834982,2031-12-30,0.0679
2025-12-26,GOVERNMENT OF INDIA 35840 GOI 15AP65,77.69135184570386,2065-04-15,0.069
2025-12-26,GOVERNMENT OF INDIA 35943 GOI 05MY35,100.33384000441197,2035-05-05,0.0633
2025-12-26,GOVERNMENT OF INDIA 36133 GOI 30JU28,103.26358182458496,2028-06-30,0.0591
2025-12-26,GOVERNMENT OF INDIA 36185 GOI 07JL40,104.87229089172496,2040-07-07,0.0668
2025-12-26,GOVERNMENT OF INDIA 36204 GOI 14JL32,102.41608444464481,2032-07-14,0.0628
2025-12-26,GOVERNMENT OF INDIA 36232 GOI 21JL30,102.55770558593453,2030-07-21,0.0601
2025-12-26,GOVERNMENT OF INDIA 36320 GOI 18AG55,82.65838687936512,2055-08-18,0.0724
2025-12-26,GOVERNMENT OF INDIA 36574 GOI 06OT35,102.06084351969764,2035-10-06,0.0648
2025-12-26,STATE DEVELOPMENT LOAN 29095 TN 08JL55,76.4470764219878,2055-07-08,0.0663
2025-12-26,STATE DEVELOPMENT LOAN 30048 RAJ 17FB51,80.3400507977984,2051-02-17,0.0697
2025-12-26,STATE DEVELOPMENT LOAN 30454 TN 02JU51,78.82757490424572,2051-06-02,0.0703
2025-12-26,STATE DEVELOPMENT LOAN 30560 AP 07JL37,109.8694647356092,2037-07-07,0.0715
2025-12-26,STATE DEVELOPMENT LOAN 30567 MH 07JL32,106.78862288666616,2032-07-07,0.0701
2025-12-26,STATE DEVELOPMENT LOAN 31000 AP 01DC41,102.24192842334504,2041-12-01,0.0692
2025-12-26,STATE DEVELOPMENT LOAN 31192 TN 22DC38,106.2698299872538,2038-12-22,0.0707
2025-12-26,STATE DEVELOPMENT LOAN 31250 PJB 05JN37,109.96569160360892,2037-01-05,0.0719
2025-12-26,STATE DEVELOPMENT LOAN 31595 AP 04MY37,109.90628088637712,2037-05-04,0.0745
2025-12-26,STATE DEVELOPMENT LOAN 31715 TN 15JU32,108.68390453893576,2032-06-15,0.0794
2025-12-26,STATE DEVELOPMENT LOAN 31738 TN 22JU52,87.05265931138732,2052-06-22,0.0784
2025-12-26,STATE DEVELOPMENT LOAN 31889 GUJ 10AG32,110.23946022362935,2032-08-10,0.0773
2025-12-26,STATE DEVELOPMENT LOAN 31915 TN 19AG32,109.30003839949497,2032-08-19,0.076
2025-12-26,STATE DEVELOPMENT LOAN 31922 KER 24AG38,114.74763004599757,2038-08-24,0.0776
2025-12-26,STATE DEVELOPMENT LOAN 32211 GUJ 12OT32,109.37120713433472,2032-10-12,0.0781
2025-12-26,STATE DEVELOPMENT LOAN 32405 HP 14DC37,110.93910754140077,2037-12-14,0.0762999999999999
2025-12-26,STATE DEVELOPMENT LOAN 32431 WB 21DC37,111.13940163723879,2037-12-21,0.0767
2025-12-26,STATE DEVELOPMENT LOAN 32838 MH 12AP28,104.98672468054237,2028-04-12,0.0736
2025-12-26,STATE DEVELOPMENT LOAN 33099 CHT 28JU30,109.10103624620425,2030-06-28,0.074
2025-12-26,STATE DEVELOPMENT LOAN 33398 MH 13SP33,108.29037682303967,2033-09-13,0.0746
2025-12-26,STATE DEVELOPMENT LOAN 33418 AP 22SP36,110.25187314738696,2036-09-22,0.0744
2025-12-26,STATE DEVELOPMENT LOAN 33610 TN 08NV30,107.65137100493715,2030-11-08,0.0765
2025-12-26,STATE DEVELOPMENT LOAN 33652 MEG 22NV32,107.66305991896515,2032-11-22,0.0766
2025-12-26,STATE DEVELOPMENT LOAN 33705 KAR 06DC33,108.15180092133869,2033-12-06,0.0769
2025-12-26,STATE DEVELOPMENT LOAN 33766 GOA 27DC33,111.46752763181698,2033-12-27,0.0767
2025-12-26,STATE DEVELOPMENT LOAN 33767 GUJ 27DC26,105.4500209657956,2026-12-27,0.074
2025-12-26,STATE DEVELOPMENT LOAN 33768 GUJ 27DC32,110.27425940711336,2032-12-27,0.0758
2025-12-26,STATE DEVELOPMENT LOAN 33776 TN 27DC53,87.44866338701581,2053-12-27,0.0756
2025-12-26,STATE DEVELOPMENT LOAN 33816 GUJ 10JN32,110.48277360595274,2032-01-10,0.0766
2025-12-26,STATE DEVELOPMENT LOAN 33877 GUJ 24JN34,110.66647356849214,2034-01-24,0.0762999999999999
2025-12-26,STATE DEVELOPMENT LOAN 33897 MH 31JN36,112.30990682038731,2036-01-31,0.0762999999999999
2025-12-26,STATE DEVELOPMENT LOAN 33903 TN 31JN31,109.59099963061644,2031-01-31,0.076
2025-12-26,STATE DEVELOPMENT LOAN 33933 MH 07FB35,110.14734505497496,2035-02-07,0.0748
2025-12-26,STATE DEVELOPMENT LOAN 34082 TN 13MR54,83.55881947609205,2054-03-13,0.0736
2025-12-26,STATE DEVELOPMENT LOAN 34245 AP 24AP32,107.41796241676577,2032-04-24,0.075
2025-12-26,STATE DEVELOPMENT LOAN 34251 TN 24AP31,107.44303151407466,2031-04-24,0.075
2025-12-26,STATE DEVELOPMENT LOAN 34252 TN 24AP34,108.035938668167,2034-04-24,0.0749
2025-12-26,STATE DEVELOPMENT LOAN 34508 RAJ 22MY34,106.99008874573511,2034-05-22,0.0741
2025-12-26,STATE DEVELOPMENT LOAN 34582 TN 12JU32,105.81912592151059,2032-06-12,0.0739
2025-12-26,STATE DEVELOPMENT LOAN 34595 GUJ 19JU27,102.40453780522223,2027-06-19,0.0723
2025-12-26,STATE DEVELOPMENT LOAN 34671 AP 18JL43,104.79164293304251,2043-07-18,0.0733
2025-12-26,STATE DEVELOPMENT LOAN 34690 KER 24JL54,84.20889417992714,2054-07-24,0.0733
2025-12-26,STATE DEVELOPMENT LOAN 34715 MH 31JL44,100.99640664936106,2044-07-31,0.0733
2025-12-26,STATE DEVELOPMENT LOAN 34724 TN 31JL54,83.60788956727163,2054-07-31,0.0729
2025-12-26,STATE DEVELOPMENT LOAN 34750 MH 07AG39,110.64622803093926,2039-08-07,0.0727
2025-12-26,STATE DEVELOPMENT LOAN 34752 MH 07AG49,85.34438003056891,2049-08-07,0.0726
2025-12-26,STATE DEVELOPMENT LOAN 34812 BH 21AG33,107.31323279730213,2033-08-21,0.0724
2025-12-26,STATE DEVELOPMENT LOAN 34846 MH 28AG49,84.39022542508351,2049-08-28,0.0722
2025-12-26,STATE DEVELOPMENT LOAN 34879 MH 04SP35,108.22099210009928,2035-09-04,0.0723
2025-12-26,STATE DEVELOPMENT LOAN 34978 MH 19SP37,108.34736473796247,2037-09-19,0.0713
2025-12-26,STATE DEVELOPMENT LOAN 35309 GUJ 04DC32,103.90603070405581,2032-12-04,0.0704
2025-12-26,STATE DEVELOPMENT LOAN 35973 GUJ 14MY34,102.40189391639888,2034-05-14,0.0669
2025-12-26,STATE DEVELOPMENT LOAN 36049 MEG 04JU35,102.04479461550187,2035-06-04,0.0664
2025-12-26,STATE DEVELOPMENT LOAN 36075 PJB 11JU50,80.44375431764261,2050-06-11,0.0713
2025-12-26,STATE DEVELOPMENT LOAN 36103 TLG 18JU58,78.59868019477712,2058-06-18,0.0709
2025-12-26,STATE DEVELOPMENT LOAN 36121 KER 25JU52,78.68910922122062,2052-06-25,0.0709
2025-12-26,STATE DEVELOPMENT LOAN 36125 MH 25JU40,105.18006966962237,2040-06-25,0.0704
2025-12-26,STATE DEVELOPMENT LOAN 36176 KER 02JL58,82.32430608487738,2058-07-02,0.0713
2025-12-26,STATE DEVELOPMENT LOAN 36587 MH 08OT41,106.98810192530898,2041-10-08,0.0726
2025-12-26,STATE DEVELOPMENT LOAN 36698 MH 12NV33,104.7112381098627,2033-11-12,0.0707
2025-12-26,STATE DEVELOPMENT LOAN 36739 GUJ 26NV33,104.45650270511443,2033-11-26,0.0707
2025-12-29,GOVERNMENT OF INDIA 04010 GOI 10AG34,109.87238681943913,2034-08-10,0.075
2025-12-29,GOVERNMENT OF INDIA 05002 GOI 09SP35,109.43795010770526,2035-09-09,0.074
2025-12-29,GOVERNMENT OF INDIA 06009 GOI 07JN36,118.28238273036808,2036-01-07,0.0833
2025-12-29,GOVERNMENT OF INDIA 07004 GOI 15FB27,105.9057320036604,2027-02-15,0.0824
2025-12-29,GOVERNMENT OF INDIA 07005 GOI 15FB32,113.11260444429467,2032-02-15,0.0828
2025-12-29,GOVERNMENT OF INDIA 07009 GOI 02AG27,107.31096037680491,2027-08-02,0.0825999999999999
2025-12-29,GOVERNMENT OF INDIA 07010 GOI 02AG32,113.83715392128366,2032-08-02,0.0832
2025-12-29,GOVERNMENT OF INDIA 07012 GOI 21SP27,106.5146259718851,2027-09-21,0.0828
2025-12-29,GOVERNMENT OF INDIA 07013 GOI 21SP32,112.81613686154955,2032-09-21,0.0833
2025-12-29,GOVERNMENT OF INDIA 09001 GOI 19JAN39,107.08147076863494,2039-01-19,0.0683
2025-12-29,GOVERNMENT OF INDIA 10003 GOI 02JL40,121.07208679401958,2040-07-02,0.083
2025-12-29,GOVERNMENT OF INDIA 11007 GOI 05DC30,112.81997765416405,2030-12-05,0.0897
2025-12-29,GOVERNMENT OF INDIA 11008 GOI 12DC41,121.07082269031886,2041-12-12,0.0883
2025-12-29,GOVERNMENT OF INDIA 12005 GOI 09JL26,105.39194766975723,2026-07-09,0.0833
2025-12-29,GOVERNMENT OF INDIA 16467 GOI 30SP30,115.15109407463504,2030-09-30,0.092
2025-12-29,GOVERNMENT OF INDIA 16634 GOI 23DC43,120.246334299288,2043-12-23,0.0923
2025-12-29,GOVERNMENT OF INDIA 16937 GOI 02JU28,107.03364726989832,2028-06-02,0.086
2025-12-29,GOVERNMENT OF INDIA 17224 GOI 10NV33,112.12473009641451,2033-11-10,0.0824
2025-12-29,GOVERNMENT OF INDIA 17255 GOI 24NV26,103.03575067618041,2026-11-24,0.0815
2025-12-29,GOVERNMENT OF INDIA 17279 GOI 01DC44,106.44905541402402,2044-12-01,0.0817
2025-12-29,GOVERNMENT OF INDIA 17608 GOI 19MR30,109.2142026457172,2030-03-19,0.0788
2025-12-29,GOVERNMENT OF INDIA 17714 GOI 22JU45,103.58321924641879,2045-06-22,0.0813
2025-12-29,GOVERNMENT OF INDIA 17916 GOI 19DC34,109.05226740586201,2034-12-19,0.0773
2025-12-29,GOVERNMENT OF INDIA 17938 GOI 20MR29,107.15461192196747,2029-03-20,0.0759
2025-12-29,GOVERNMENT OF INDIA 17947 GOI 26OT55,86.76862553132692,2055-10-26,0.0771999999999999
2025-12-29,GOVERNMENT OF INDIA 18098 GOI 11JN26,103.59240419274657,2026-01-11,0.0759
2025-12-29,GOVERNMENT OF INDIA 18445 GOI 09MY30,107.18401881244313,2030-05-09,0.0761
2025-12-29,GOVERNMENT OF INDIA 18702 GOI 06SP26,103.12975180753877,2026-09-06,0.0697
2025-12-29,GOVERNMENT OF INDIA 18782 GOI 10OT46,88.82197845965223,2046-10-10,0.0706
2025-12-29,GOVERNMENT OF INDIA 18957 GOI 05DC33,101.17561724956028,2033-12-05,0.0657
2025-12-29,GOVERNMENT OF INDIA 19010 GOI 26DC29,103.01323804244797,2029-12-26,0.0679
2025-12-29,GOVERNMENT OF INDIA 19548 GOI 15MY27,102.38156740246642,2027-05-15,0.0679
2025-12-29,GOVERNMENT OF INDIA 19771 GOI 17SP31,104.08617714553256,2031-09-17,0.0668
2025-12-29,GOVERNMENT OF INDIA 20061 GOI 08JN28,106.20802369148939,2028-01-08,0.0717
2025-12-29,GOVERNMENT OF INDIA 21176 GOI 14JN29,107.27026521282895,2029-01-14,0.0726
2025-12-29,GOVERNMENT OF INDIA 21563 GOI 08AP26,102.11588338853748,2026-04-08,0.0727
2025-12-29,GOVERNMENT OF INDIA 21564 GOI 15SP39,113.19085436715446,2039-09-15,0.0762
2025-12-29,GOVERNMENT OF INDIA 21587 GOI 15JU49,88.18580883751046,2049-06-15,0.0771999999999999
2025-12-29,GOVERNMENT OF INDIA 21620 GOI 17JU43,105.87142353077725,2043-06-17,0.0769
2025-12-29,GOVERNMENT OF INDIA 21628 GOI 17JU59,84.67492794576756,2059-06-17,0.0762999999999999
2025-12-29,GOVERNMENT OF INDIA 21658 GOI 17JU33,106.90338197182925,2033-06-17,0.0757
2025-12-29,GOVERNMENT OF INDIA 22269 GOI 07OT29,103.22889015634115,2029-10-07,0.0645
2025-12-29,GOVERNMENT OF INDIA 22978 GOI 15SP60,81.6247911255236,2060-09-15,0.0719
2025-12-29,GOVERNMENT OF INDIA 23011 GOI 20SP50,82.22664560553726,2050-09-20,0.0716
2025-12-29,GOVERNMENT OF INDIA 23145 GOI 11MY30,99.97835661489349,2030-05-11,0.0579
2025-12-29,GOVERNMENT OF INDIA 23202 GOI 16SP34,100.12016536016607,2034-09-16,0.0619
2025-12-29,GOVERNMENT OF INDIA 29208 GOI 03AG30,101.29494621487218,2030-08-03,0.0576999999999999
2025-12-29,GOVERNMENT OF INDIA 29367 GOI 15DC60,75.50077998537424,2060-12-15,0.068
2025-12-29,GOVERNMENT OF INDIA 29632 GOI 16MR35,100.40083955290986,2035-03-16,0.0622
2025-12-29,GOVERNMENT OF INDIA 29633 GOI 17DC50,74.88989710793929,2050-12-17,0.0667
2025-12-29,GOVERNMENT OF INDIA 29753 GOI 01DC30,99.4928495726844,2030-12-01,0.0584999999999999
2025-12-29,GOVERNMENT OF INDIA 30049 GOI 22FB61,77.16310817170474,2061-02-22,0.0676
2025-12-29,GOVERNMENT OF INDIA 30243 GOI 12AP26,101.24760957134316,2026-04-12,0.0562999999999999
2025-12-29,GOVERNMENT OF INDIA 30244 GOI 16JU35,101.87093026921477,2035-06-16,0.0664
2025-12-29,GOVERNMENT OF INDIA 30354,77.16310817170474,2061-02-22,0.0676
2025-12-29,GOVERNMENT OF INDIA 30581 GOI 12JL31,102.44242740107931,2031-07-12,0.061
2025-12-29,GOVERNMENT OF INDIA 30734 GOI 15DC35,102.32960675008752,2035-12-15,0.0667
2025-12-29,GOVERNMENT OF INDIA 30950 GOI 15NV26,100.84845364490697,2026-11-15,0.0574
2025-12-29,GOVERNMENT OF INDIA 30951 GOI 15DC51,77.9838307593205,2051-12-15,0.0699
2025-12-29,GOVERNMENT OF INDIA 30962 GOI 16DC61,77.14739944490573,2061-12-16,0.0695
2025-12-29,GOVERNMENT OF INDIA 31280 GOI 17JN32,104.23916620523785,2032-01-17,0.0654
2025-12-29,GOVERNMENT OF INDIA 31568 GOI 18AP29,105.08487864726729,2029-04-18,0.071
2025-12-29,GOVERNMENT OF INDIA 31636 GOI 23MY36,109.56179517057902,2036-05-23,0.0754
2025-12-29,GOVERNMENT OF INDIA 31719 GOI 20JU27,102.64817130319149,2027-06-20,0.0738
2025-12-29,GOVERNMENT OF INDIA 31909 GOI 22AG32,107.29994050384079,2032-08-22,0.0726
2025-12-29,GOVERNMENT OF INDIA 31966 GOI 12SP52,83.79815812962677,2052-09-12,0.0736
2025-12-29,GOVERNMENT OF INDIA 31987 GOI 19SP62,83.92666556148458,2062-09-19,0.074
2025-12-29,GOVERNMENT OF INDIA 32410 GOI 19DC36,108.44570243493058,2036-12-19,0.0741
2025-12-29,GOVERNMENT OF INDIA 32531 GOI SGRB 27JN28,105.71947106097956,2028-01-27,0.071
2025-12-29,GOVERNMENT OF INDIA 32584 GOI 06FB33,107.54167222726619,2033-02-06,0.0726
2025-12-29,GOVERNMENT OF INDIA 32829 GOI 10AP28,104.37122768213084,2028-04-10,0.0706
2025-12-29,GOVERNMENT OF INDIA 32845 GOI 17AP26,101.84137934450294,2026-04-17,0.0699
2025-12-29,GOVERNMENT OF INDIA 32846 GOI 17AP30,105.8595190288858,2030-04-17,0.0717
2025-12-29,GOVERNMENT OF INDIA 33002 GOI 12JU63,80.55571501230786,2063-06-12,0.0725
2025-12-29,GOVERNMENT OF INDIA 33071 GOI 19JU53,81.05495721011302,2053-06-19,0.073
2025-12-29,GOVERNMENT OF INDIA 33234 GOI 24JL37,109.85783654613603,2037-07-24,0.0718
2025-12-29,GOVERNMENT OF INDIA 33298 GOI 14AG33,107.07917457295534,2033-08-14,0.0718
2025-12-29,GOVERNMENT OF INDIA 33536 GOI 23OT28,105.39067358220464,2028-10-23,0.0737
2025-12-29,GOVERNMENT OF INDIA 33559 GOI 30OT26,102.63504831858103,2026-10-30,0.0733
2025-12-29,GOVERNMENT OF INDIA 33590 GOI 06NV73,83.62902633663748,2073-11-06,0.0746
2025-12-29,GOVERNMENT OF INDIA 33618 GOI 13NV30,106.15347319393176,2030-11-13,0.0732
2025-12-29,GOVERNMENT OF INDIA 33856 GOI SGRB 23JN54,84.77674916252893,2054-01-23,0.0737
2025-12-29,GOVERNMENT OF INDIA 34208 GOI 08AP34,105.77168392522051,2034-04-08,0.071
2025-12-29,GOVERNMENT OF INDIA 34227 GOI 15AP39,109.05398939466204,2039-04-15,0.0723
2025-12-29,GOVERNMENT OF INDIA 34238 GOI 22AP64,82.5751853593771,2064-04-22,0.0733999999999999
2025-12-29,GOVERNMENT OF INDIA 34509 GOI 27MY27,102.51871739231825,2027-05-27,0.0702
2025-12-29,GOVERNMENT OF INDIA 34539 GOI 03JU29,104.08285203760204,2029-06-03,0.0704
2025-12-29,GOVERNMENT OF INDIA 34587 GOI 18JU31,104.12781705787317,2031-06-18,0.0702
2025-12-29,GOVERNMENT OF INDIA 34732 GOI SGRB 05AG34,105.7770632708345,2034-08-05,0.069
2025-12-29,GOVERNMENT OF INDIA 34733 GOI 05AG54,81.28293771583448,2054-08-05,0.0709
2025-12-29,GOVERNMENT OF INDIA 35031 GOI 07OT34,103.9078107965405,2034-10-07,0.0679
2025-12-29,GOVERNMENT OF INDIA 35152 GOI 18NV39,105.32405806578984,2039-11-18,0.0692
2025-12-29,GOVERNMENT OF INDIA 35168 GOI 25NV74,79.11483552370571,2074-11-25,0.0709
2025-12-29,GOVERNMENT OF INDIA 35297 GOI 02DC34,102.935279320208,2034-12-02,0.0679
2025-12-29,GOVERNMENT OF INDIA 35323 GOI 09DC27,102.12543224088492,2027-12-09,0.0664
2025-12-29,GOVERNMENT OF INDIA 35342 GOI SGRB 16DC54,77.49387480435833,2054-12-16,0.0698
2025-12-29,GOVERNMENT OF INDIA 35368 GOI 23DC29,102.92564672576553,2029-12-23,0.0675
2025-12-29,GOVERNMENT OF INDIA 35396 GOI 30DC31,105.96747373771399,2031-12-30,0.0679
2025-12-29,GOVERNMENT OF INDIA 35840 GOI 15AP65,77.7569186646489,2065-04-15,0.069
2025-12-29,GOVERNMENT OF INDIA 35943 GOI 05MY35,100.36090594947267,2035-05-05,0.0633
2025-12-29,GOVERNMENT OF INDIA 36133 GOI 30JU28,103.31139476462396,2028-06-30,0.0591
2025-12-29,GOVERNMENT OF INDIA 36185 GOI 07JL40,104.94699302888586,2040-07-07,0.0668
2025-12-29,GOVERNMENT OF INDIA 36204 GOI 14JL32,102.43376930575059,2032-07-14,0.0628
2025-12-29,GOVERNMENT OF INDIA 36232 GOI 21JL30,102.58155810364761,2030-07-21,0.0601
2025-12-29,GOVERNMENT OF INDIA 36320 GOI 18AG55,82.72632634545812,2055-08-18,0.0724
2025-12-29,GOVERNMENT OF INDIA 36574 GOI 06OT35,102.09286807565036,2035-10-06,0.0648
2025-12-29,STATE DEVELOPMENT LOAN 29095 TN 08JL55,76.5091941684707,2055-07-08,0.0663
2025-12-29,STATE DEVELOPMENT LOAN 30048 RAJ 17FB51,80.4119935710814,2051-02-17,0.0697
2025-12-29,STATE DEVELOPMENT LOAN 30454 TN 02JU51,78.8991332971476,2051-06-02,0.0703
2025-12-29,STATE DEVELOPMENT LOAN 30560 AP 07JL37,109.91530327893378,2037-07-07,0.0715
2025-12-29,STATE DEVELOPMENT LOAN 30567 MH 07JL32,106.80774193136199,2032-07-07,0.0701
2025-12-29,STATE DEVELOPMENT LOAN 31000 AP 01DC41,102.33614309460853,2041-12-01,0.0692
2025-12-29,STATE DEVELOPMENT LOAN 31192 TN 22DC38,106.31231702367202,2038-12-22,0.0707
2025-12-29,STATE DEVELOPMENT LOAN 31250 PJB 05JN37,110.00826424294164,2037-01-05,0.0719
2025-12-29,STATE DEVELOPMENT LOAN 31595 AP 04MY37,109.95061255158538,2037-05-04,0.0745
2025-12-29,STATE DEVELOPMENT LOAN 31715 TN 15JU32,108.70320717329872,2032-06-15,0.0794
2025-12-29,STATE DEVELOPMENT LOAN 31738 TN 22JU52,87.1269433166706,2052-06-22,0.0784
2025-12-29,STATE DEVELOPMENT LOAN 31889 GUJ 10AG32,110.25972885833971,2032-08-10,0.0773
2025-12-29,STATE DEVELOPMENT LOAN 31915 TN 19AG32,109.31990651615851,2032-08-19,0.076
2025-12-29,STATE DEVELOPMENT LOAN 31922 KER 24AG38,114.80478541169177,2038-08-24,0.0776
2025-12-29,STATE DEVELOPMENT LOAN 32211 GUJ 12OT32,109.3909855168584,2032-10-12,0.0781
2025-12-29,STATE DEVELOPMENT LOAN 32405 HP 14DC37,110.98803448694274,2037-12-14,0.0762999999999999
2025-12-29,STATE DEVELOPMENT LOAN 32431 WB 21DC37,111.18883523265458,2037-12-21,0.0767
2025-12-29,STATE DEVELOPMENT LOAN 32838 MH 12AP28,105.03612611867013,2028-04-12,0.0736
2025-12-29,STATE DEVELOPMENT LOAN 33099 CHT 28JU30,105.42792461965786,2030-06-28,0.074
2025-12-29,STATE DEVELOPMENT LOAN 33398 MH 13SP33,108.30823731421529,2033-09-13,0.0746
2025-12-29,STATE DEVELOPMENT LOAN 33418 AP 22SP36,110.29278020854879,2036-09-22,0.0744
2025-12-29,STATE DEVELOPMENT LOAN 33610 TN 08NV30,107.671897026218,2030-11-08,0.0765
2025-12-29,STATE DEVELOPMENT LOAN 33652 MEG 22NV32,107.68217359464069,2032-11-22,0.0766
2025-12-29,STATE DEVELOPMENT LOAN 33705 KAR 06DC33,108.17050166370626,2033-12-06,0.0769
2025-12-29,STATE DEVELOPMENT LOAN 33766 GOA 27DC33,107.65180724282581,2033-12-27,0.0767
2025-12-29,STATE DEVELOPMENT LOAN 33767 GUJ 27DC26,101.79525902453425,2026-12-27,0.074
2025-12-29,STATE DEVELOPMENT LOAN 33768 GUJ 27DC32,106.50165711009703,2032-12-27,0.0758
2025-12-29,STATE DEVELOPMENT LOAN 33776 TN 27DC53,83.73830796053832,2053-12-27,0.0756
2025-12-29,STATE DEVELOPMENT LOAN 33816 GUJ 10JN32,110.50323727822325,2032-01-10,0.0766
2025-12-29,STATE DEVELOPMENT LOAN 33877 GUJ 24JN34,110.68707959686236,2034-01-24,0.0762999999999999
2025-12-29,STATE DEVELOPMENT LOAN 33897 MH 31JN36,112.34885971022652,2036-01-31,0.0762999999999999
2025-12-29,STATE DEVELOPMENT LOAN 33903 TN 31JN31,109.61369847752249,2031-01-31,0.076
2025-12-29,STATE DEVELOPMENT LOAN 33933 MH 07FB35,110.17519035203895,2035-02-07,0.0748
2025-12-29,STATE DEVELOPMENT LOAN 34082 TN 13MR54,83.6301603587624,2054-03-13,0.0736
2025-12-29,STATE DEVELOPMENT LOAN 34245 AP 24AP32,107.43683748002906,2032-04-24,0.075
2025-12-29,STATE DEVELOPMENT LOAN 34251 TN 24AP31,107.46184392263163,2031-04-24,0.075
2025-12-29,STATE DEVELOPMENT LOAN 34252 TN 24AP34,108.05686893731563,2034-04-24,0.0749
2025-12-29,STATE DEVELOPMENT LOAN 34508 RAJ 22MY34,107.0111253881412,2034-05-22,0.0741
2025-12-29,STATE DEVELOPMENT LOAN 34582 TN 12JU32,105.83721089315685,2032-06-12,0.0739
2025-12-29,STATE DEVELOPMENT LOAN 34595 GUJ 19JU27,102.45085680946727,2027-06-19,0.0723
2025-12-29,STATE DEVELOPMENT LOAN 34671 AP 18JL43,104.90716405102367,2043-07-18,0.0733
2025-12-29,STATE DEVELOPMENT LOAN 34690 KER 24JL54,84.2779098858327,2054-07-24,0.0733
2025-12-29,STATE DEVELOPMENT LOAN 34715 MH 31JL44,101.1184632936313,2044-07-31,0.0733
2025-12-29,STATE DEVELOPMENT LOAN 34724 TN 31JL54,83.67626383218784,2054-07-31,0.0729
2025-12-29,STATE DEVELOPMENT LOAN 34750 MH 07AG39,110.712520582573,2039-08-07,0.0727
2025-12-29,STATE DEVELOPMENT LOAN 34752 MH 07AG49,85.439345313626,2049-08-07,0.0726
2025-12-29,STATE DEVELOPMENT LOAN 34812 BH 21AG33,107.33051387200035,2033-08-21,0.0724
2025-12-29,STATE DEVELOPMENT LOAN 34846 MH 28AG49,84.48333833596918,2049-08-28,0.0722
2025-12-29,STATE DEVELOPMENT LOAN 34879 MH 04SP35,108.2538231827076,2035-09-04,0.0723
2025-12-29,STATE DEVELOPMENT LOAN 34978 MH 19SP37,108.39415886087687,2037-09-19,0.0713
2025-12-29,STATE DEVELOPMENT LOAN 35309 GUJ 04DC32,103.92399721688886,2032-12-04,0.0704
2025-12-29,STATE DEVELOPMENT LOAN 35973 GUJ 14MY34,102.42154719146447,2034-05-14,0.0669
2025-12-29,STATE DEVELOPMENT LOAN 36049 MEG 04JU35,102.0730352833504,2035-06-04,0.0664
2025-12-29,STATE DEVELOPMENT LOAN 36075 PJB 11JU50,80.52113757000943,2050-06-11,0.0713
2025-12-29,STATE DEVELOPMENT LOAN 36103 TLG 18JU58,78.66308737478622,2058-06-18,0.0709
