ts_ms,open,high,low,close,volume
1737244800000,86.569,86.569,86.569,86.569,1
1737331200000,86.5157,86.5675,86.0313,86.215,6744
1737417600000,86.2151,86.6192,86.1939,86.4519,6042
1737504000000,86.4521,86.594,86.289,86.4727,5779
1737590400000,86.4728,86.592,86.363,86.4402,6243
1737676800000,86.4863,86.4864,86.145,86.1881,6240
1737849600000,86.203,86.203,86.203,86.203,1
1737936000000,86.1846,86.4797,86.18,86.4684,4440
1738022400000,86.4685,86.6891,86.35,86.5846,5117
1738108800000,86.6776,86.7979,86.485,86.6406,5789
1738195200000,86.6407,86.6674,86.539,86.647,4209
1738281600000,86.6493,86.8074,86.0019,86.5758,11803
1738454400000,86.554,86.554,86.554,86.554,1
1738540800000,87.1652,87.3334,86.5102,86.9434,24320
1738627200000,86.9435,87.2891,86.9305,87.1049,16219
1738713600000,87.0909,87.6641,87.081,87.3344,19464
1738800000000,87.3343,87.7669,87.0126,87.5904,13197
1738886400000,87.5903,87.9446,87.3046,87.5091,28083
1739059200000,87.5131,87.5131,87.5131,87.5131,1
1739145600000,87.6543,88.0722,87.2319,87.4911,19698
1739232000000,87.4928,87.5975,86.5005,86.8112,29012
1739318400000,86.8128,87.1861,86.2466,86.874,28177
1739404800000,86.926,87.1325,86.288,86.7451,24511
1739491200000,86.7698,87.0702,86.4261,86.4336,20575
1739664000000,86.4346,86.4346,86.4346,86.4346,1
1739750400000,86.6682,87.0728,86.623,86.8548,10819
1739836800000,86.8549,87.1047,86.62,86.8872,12411
1739923200000,86.8873,87.0947,86.7664,86.8728,11537
1740009600000,86.9018,86.9998,86.4356,86.4512,18568
1740096000000,86.4672,86.8303,86.4271,86.5284,15032
1740268800000,86.5294,86.5294,86.5294,86.5294,1
1740355200000,86.6491,86.9186,86.4309,86.6879,13607
1740441600000,86.6874,87.3164,86.66,87.0846,18033
1740528000000,87.0745,87.3406,87.0115,87.1622,12584
1740614400000,87.1786,87.5663,87.0948,87.3271,22213
1740700800000,87.3272,87.6461,87.2489,87.4716,20045
1740873600000,87.464,87.464,87.464,87.464,1
1740960000000,87.4228,87.5303,87.2349,87.3274,15843
1741046400000,87.3275,87.5821,87.1229,87.217,19197
1741132800000,87.2171,87.3458,86.7625,86.8549,25829
1741219200000,86.8233,87.2962,86.8233,87.1289,20740
1741305600000,87.129,87.3061,86.7005,87.0728,22584
1741478400000,87.0738,87.0738,87.0738,87.0738,1
1741564800000,86.8725,87.5666,86.8725,87.3541,17639
1741651200000,87.3528,87.4594,87.1117,87.2001,17582
1741737600000,87.2002,87.446,87.0282,87.3406,19444
1741824000000,87.2886,87.2886,86.804,86.9219,19673
1741910400000,86.9198,87.1985,86.864,86.9282,12987
1742083200000,86.939,86.939,86.939,86.939,1
1742169600000,86.9548,87.15,86.5773,86.9175,13739
1742256000000,86.9176,86.9181,86.4198,86.5755,14452
1742342400000,86.5748,86.794,86.1744,86.3371,18096
1742428800000,86.3318,86.6027,86.1764,86.3349,16922
1742515200000,86.3348,86.3423,85.8878,85.9903,19063
1742688000000,85.987,85.987,85.987,85.987,1
1742774400000,85.9948,86.0476,85.47,85.5321,22760
1742860800000,85.5321,86.0953,85.524,85.5931,16598
1742947200000,85.5905,86.1179,85.5905,86.0838,15327
1743033600000,86.0954,86.0963,85.61,85.6969,15486
1743120000000,85.7019,85.781,85.395,85.5195,18058
1743292800000,85.5387,85.5388,85.5387,85.5388,2
1743379200000,85.5389,85.7458,85.2494,85.4648,11657
1743465600000,85.4664,85.8619,85.3752,85.6101,12725
1743552000000,85.6101,85.8405,85.2845,85.6512,18141
1743638400000,85.6513,86.0562,85.195,85.2829,9909
1743724800000,85.283,85.6403,84.925,85.5326,3215
1743897600000,85.522,85.5293,85.522,85.5293,2
1743984000000,85.523,86.0925,82.2097,86.027,54021
1744070400000,86.0271,86.4963,85.7667,86.4354,32599
1744156800000,86.4355,86.8948,85.3759,86.2093,58983
1744243200000,86.2094,86.653,85.0684,86.2604,41162
1744329600000,86.2521,86.3705,85.8415,85.8453,56950
1744502400000,85.8563,86.193,85.8563,86.193,2
1744588800000,86.2003,86.206,85.2109,86.0447,24848
1744675200000,86.0448,86.0451,85.4744,85.7268,25548
1744761600000,85.7269,85.8502,85.508,85.6205,25821
1744848000000,85.6206,85.6679,85.2868,85.3658,23705
1745107200000,85.383,85.3903,85.383,85.3903,2
1745193600000,85.384,85.3905,85.0135,85.1589,22189
1745280000000,85.159,85.3848,84.9729,85.2323,23129
1745366400000,85.2324,85.6718,85.1917,85.5,26489
1745452800000,85.5001,85.6915,85.184,85.2573,22305
1745539200000,85.2574,85.6653,85.0608,85.3851,30746
1745712000000,85.3849,85.3849,85.3849,85.3849,1
1745798400000,85.385,85.5375,84.896,85.1605,27359
1745884800000,85.1606,85.4168,84.9334,85.1708,27103
1745971200000,85.1709,85.2694,84.292,84.5312,34372
1746057600000,84.591,84.8274,84.3037,84.6967,19003
1746144000000,84.6968,84.8483,83.1616,84.668,50544
1746316800000,84.519,84.5263,84.519,84.5263,2
1746403200000,84.52,84.6137,70.5496,84.2208,45146
1746489600000,84.2209,85.0836,83.4993,84.7932,33753
1746576000000,84.7933,84.907,84.0988,84.8172,33123
1746662400000,84.8173,86.1254,84.522,86.0822,50028
1746748800000,86.0823,86.083,85.1548,85.4306,42073
1746921600000,85.401,85.4083,85.401,85.4083,2
1747008000000,85.402,85.4084,82.9958,84.9657,44415
1747094400000,84.9658,85.4864,84.604,85.0604,31261
1747180800000,85.0605,85.5118,84.8821,85.4876,45690
1747267200000,85.4877,85.7592,85.2033,85.4449,32529
1747353600000,85.4438,85.7775,85.199,85.5994,30179
1747526400000,85.493,85.5003,85.493,85.5003,2
1747612800000,85.494,85.6296,85.2563,85.3692,23505
1747699200000,85.3662,85.6739,85.352,85.5358,20423
1747785600000,85.5308,85.8308,85.4382,85.6003,24822
1747872000000,85.6088,93.2673,85.4433,85.9749,27113
1747958400000,85.975,86.0394,84.9168,85.0371,40185
1748131200000,85.192,85.1993,85.192,85.1993,2
1748217600000,85.193,85.2636,84.4937,85.1582,24169
1748304000000,85.1583,85.5539,82.0958,85.3605,27269
1748390400000,85.3606,85.7239,85.1279,85.3859,22733
1748476800000,85.3896,85.6242,85.3291,85.3612,23567
1748563200000,85.3613,85.797,85.2091,85.5156,36139
