ts_ms,open,high,low,close,volume
1739404800000,154.227,154.666,152.697,152.979,156636
1739491200000,153,153.097,152.01,152.299,134009
1739664000000,152.231,152.376,151.963,152.003,2533
1739750400000,152.002,152.111,151.22,151.436,131278
1739836800000,151.434,152.218,151.412,151.919,160235
1739923200000,151.919,152.312,151.118,151.218,169962
1740009600000,151.22,151.23,149.272,149.474,194388
1740096000000,149.471,150.736,148.92,149.277,194922
1740268800000,149.181,149.402,149.088,149.402,3140
1740355200000,149.398,149.915,148.839,149.901,210106
1740441600000,149.909,150.3,148.558,149.047,228516
1740528000000,149.05,149.889,148.613,148.871,217983
1740614400000,148.879,150.163,148.782,150.084,224664
1740700800000,150.082,150.986,149.098,150.618,242777
1740873600000,150.785,151.02,150.643,150.804,3862
1740960000000,150.802,151.304,149.094,149.301,251768
1741046400000,149.315,149.969,148.093,149.814,302069
1741132800000,149.822,150.18,148.384,148.882,282593
1741219200000,148.878,149.33,147.31,148.149,282428
1741305600000,148.146,148.201,146.937,148.027,267319
1741478400000,147.874,147.874,147.381,147.584,7641
1741564800000,147.584,147.791,146.623,147.07,254592
1741651200000,147.075,148.119,146.536,148.049,277320
1741737600000,148.068,149.197,147.84,148.288,227082
1741824000000,148.289,148.37,147.409,147.932,227095
1741910400000,147.933,149.02,147.84,148.63,187789
1742083200000,148.626,148.842,148.457,148.602,5812
1742169600000,148.601,149.397,148.273,149.392,190274
1742256000000,149.38,149.935,149.094,149.434,176645
1742342400000,149.436,150.148,148.453,148.458,171355
1742428800000,148.454,148.96,148.176,148.617,181657
1742515200000,148.622,149.657,148.58,149.307,169768
1742688000000,149.221,149.687,149.221,149.66,4805
1742774400000,149.662,150.859,149.452,150.774,158908
1742860800000,150.788,150.94,149.54,149.939,153385
1742947200000,149.942,150.745,149.837,150.468,166797
1743033600000,150.455,151.154,150.056,150.85,180118
1743120000000,150.846,151.209,149.679,149.838,177300
1743292800000,149.726,149.736,149.291,149.617,7031
1743379200000,149.613,150.265,148.69,149.943,227016
1743465600000,149.935,149.989,148.973,149.749,212377
1743552000000,149.747,150.483,147.68,147.88,217799
1743638400000,147.872,148.332,145.182,146.252,199300
1743724800000,146.252,147.429,144.543,146.984,179968
1743897600000,145.482,145.679,144.81,145.436,13839
1743984000000,145.431,148.149,145.06,147.789,362416
1744070400000,147.786,147.958,145.596,145.85,325755
1744156800000,145.847,148.279,143.988,147.399,349500
1744243200000,147.394,147.457,143.709,143.747,322158
1744329600000,143.75,144.196,142.054,143.72,304496
1744502400000,143.855,144.05,143.504,143.696,9270
1744588800000,143.687,144.082,142.228,143.215,260392
1744675200000,143.222,143.59,142.593,143.158,215749
1744761600000,143.158,143.168,141.609,141.924,227860
1744848000000,141.923,143.084,141.844,142.382,209983
1745107200000,142.084,142.102,141.494,141.587,7408
1745193600000,141.586,141.586,140.47,140.867,207851
